Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_s
0 days 02:24:54.502000,LEC,16,0 days 00:01:21.988000,58.0,4.0,,,0 days 00:00:29.437000,0 days 00:00:29.642000,0 days 00:00:22.909000,0 days 02:24:01.983000,0 days 02:24:31.625000,0 days 02:24:54.534000,279.0,242.0,246.0,282.0,False,SOFT,7.0,False,Ferrari,0 days 02:23:32.514000,2022-07-31 14:24:32.892,1,6.0,False,,False,True,81.988
0 days 02:26:16.264000,LEC,16,0 days 00:01:21.762000,59.0,4.0,,,0 days 00:00:29.406000,0 days 00:00:29.435000,0 days 00:00:22.921000,0 days 02:25:23.940000,0 days 02:25:53.375000,0 days 02:26:16.296000,276.0,243.0,245.0,280.0,False,SOFT,8.0,False,Ferrari,0 days 02:24:54.502000,2022-07-31 14:25:54.880,1,6.0,False,,False,True,81.762
0 days 02:27:38.154000,LEC,16,0 days 00:01:21.890000,60.0,4.0,,,0 days 00:00:29.487000,0 days 00:00:29.311000,0 days 00:00:23.092000,0 days 02:26:45.783000,0 days 02:27:15.094000,0 days 02:27:38.186000,275.0,240.0,245.0,,False,SOFT,9.0,False,Ferrari,0 days 02:26:16.264000,2022-07-31 14:27:16.642,1,6.0,False,,False,True,81.89
0 days 02:29:00.244000,LEC,16,0 days 00:01:22.090000,61.0,4.0,,,0 days 00:00:29.443000,0 days 00:00:29.435000,0 days 00:00:23.212000,0 days 02:28:07.629000,0 days 02:28:37.064000,0 days 02:29:00.276000,278.0,243.0,246.0,281.0,False,SOFT,10.0,False,Ferrari,0 days 02:27:38.154000,2022-07-31 14:28:38.532,1,6.0,False,,False,True,82.09
0 days 02:30:22.141000,LEC,16,0 days 00:01:21.897000,62.0,4.0,,,0 days 00:00:29.336000,0 days 00:00:29.393000,0 days 00:00:23.168000,0 days 02:29:29.612000,0 days 02:29:59.005000,0 days 02:30:22.173000,276.0,242.0,246.0,283.0,False,SOFT,11.0,False,Ferrari,0 days 02:29:00.244000,2022-07-31 14:30:00.622,1,6.0,False,,False,True,81.897
0 days 02:31:44.533000,LEC,16,0 days 00:01:22.392000,63.0,4.0,,,0 days 00:00:29.489000,0 days 00:00:29.644000,0 days 00:00:23.259000,0 days 02:30:51.662000,0 days 02:31:21.306000,0 days 02:31:44.565000,278.0,240.0,246.0,286.0,False,SOFT,12.0,False,Ferrari,0 days 02:30:22.141000,2022-07-31 14:31:22.519,1,6.0,False,,False,True,82.392
0 days 02:33:06.514000,LEC,16,0 days 00:01:21.981000,64.0,4.0,,,0 days 00:00:29.423000,0 days 00:00:29.408000,0 days 00:00:23.150000,0 days 02:32:13.988000,0 days 02:32:43.396000,0 days 02:33:06.546000,275.0,240.0,246.0,282.0,False,SOFT,13.0,False,Ferrari,0 days 02:31:44.533000,2022-07-31 14:32:44.911,1,6.0,False,,False,True,81.981
0 days 02:34:28.839000,LEC,16,0 days 00:01:22.325000,65.0,4.0,,,0 days 00:00:29.409000,0 days 00:00:29.639000,0 days 00:00:23.277000,0 days 02:33:35.955000,0 days 02:34:05.594000,0 days 02:34:28.871000,276.0,242.0,253.0,283.0,False,SOFT,14.0,False,Ferrari,0 days 02:33:06.514000,2022-07-31 14:34:06.892,1,6.0,False,,False,True,82.325
0 days 02:35:51.069000,LEC,16,0 days 00:01:22.230000,66.0,4.0,,,0 days 00:00:29.288000,0 days 00:00:29.655000,0 days 00:00:23.287000,0 days 02:34:58.159000,0 days 02:35:27.814000,0 days 02:35:51.101000,275.0,241.0,245.0,299.0,False,SOFT,15.0,False,Ferrari,0 days 02:34:28.839000,2022-07-31 14:35:29.217,1,6.0,False,,False,True,82.23
0 days 02:41:58.013000,LEC,16,0 days 00:01:24.304000,70.0,4.0,,,0 days 00:00:30.111000,0 days 00:00:30.525000,0 days 00:00:23.668000,0 days 02:41:03.852000,0 days 02:41:34.377000,0 days 02:41:58.045000,280.0,240.0,247.0,285.0,False,SOFT,19.0,False,Ferrari,0 days 02:40:33.709000,2022-07-31 14:41:34.087,1,6.0,False,,False,True,84.304
0 days 01:08:36.389000,STR,18,0 days 00:01:25.178000,4.0,1.0,,,0 days 00:00:30.189000,0 days 00:00:30.999000,0 days 00:00:23.990000,0 days 01:07:41.412000,0 days 01:08:12.411000,0 days 01:08:36.401000,277.0,230.0,245.0,297.0,True,SOFT,7.0,False,Aston Martin,0 days 01:07:11.211000,2022-07-31 13:08:11.589,1,14.0,False,,False,True,85.178
0 days 01:10:01.538000,STR,18,0 days 00:01:25.149000,5.0,1.0,,,0 days 00:00:30.182000,0 days 00:00:31.107000,0 days 00:00:23.860000,0 days 01:09:06.583000,0 days 01:09:37.690000,0 days 01:10:01.550000,,228.0,247.0,296.0,True,SOFT,8.0,False,Aston Martin,0 days 01:08:36.389000,2022-07-31 13:09:36.767,1,14.0,False,,False,True,85.149
0 days 01:11:27.302000,STR,18,0 days 00:01:25.764000,6.0,1.0,,,0 days 00:00:29.990000,0 days 00:00:31.458000,0 days 00:00:24.316000,0 days 01:10:31.540000,0 days 01:11:02.998000,0 days 01:11:27.314000,280.0,227.0,246.0,,False,SOFT,9.0,False,Aston Martin,0 days 01:10:01.538000,2022-07-31 13:11:01.916,1,14.0,False,,False,True,85.764
0 days 01:12:52.720000,STR,18,0 days 00:01:25.418000,7.0,1.0,,,0 days 00:00:30.188000,0 days 00:00:31.216000,0 days 00:00:24.014000,0 days 01:11:57.502000,0 days 01:12:28.718000,0 days 01:12:52.732000,278.0,229.0,246.0,297.0,False,SOFT,10.0,False,Aston Martin,0 days 01:11:27.302000,2022-07-31 13:12:27.680,1,13.0,False,,False,True,85.418
0 days 01:14:18.855000,STR,18,0 days 00:01:26.135000,8.0,1.0,,,0 days 00:00:30.202000,0 days 00:00:31.669000,0 days 00:00:24.264000,0 days 01:13:22.934000,0 days 01:13:54.603000,0 days 01:14:18.867000,,222.0,245.0,296.0,False,SOFT,11.0,False,Aston Martin,0 days 01:12:52.720000,2022-07-31 13:13:53.098,1,13.0,False,,False,True,86.135
0 days 01:15:44.431000,STR,18,0 days 00:01:25.576000,9.0,1.0,,,0 days 00:00:30.185000,0 days 00:00:31.280000,0 days 00:00:24.111000,0 days 01:14:49.052000,0 days 01:15:20.332000,0 days 01:15:44.443000,276.0,228.0,243.0,,False,SOFT,12.0,False,Aston Martin,0 days 01:14:18.855000,2022-07-31 13:15:19.233,1,13.0,False,,False,True,85.576
0 days 01:17:10.486000,STR,18,0 days 00:01:26.055000,10.0,1.0,,,0 days 00:00:30.301000,0 days 00:00:31.662000,0 days 00:00:24.092000,0 days 01:16:14.744000,0 days 01:16:46.406000,0 days 01:17:10.498000,277.0,229.0,244.0,293.0,False,SOFT,13.0,False,Aston Martin,0 days 01:15:44.431000,2022-07-31 13:16:44.809,1,13.0,False,,False,True,86.055
0 days 01:18:36.376000,STR,18,0 days 00:01:25.890000,11.0,1.0,,,0 days 00:00:30.178000,0 days 00:00:31.424000,0 days 00:00:24.288000,0 days 01:17:40.676000,0 days 01:18:12.100000,0 days 01:18:36.388000,278.0,228.0,244.0,295.0,False,SOFT,14.0,False,Aston Martin,0 days 01:17:10.486000,2022-07-31 13:18:10.864,1,13.0,False,,False,True,85.89
0 days 01:20:02.698000,STR,18,0 days 00:01:26.322000,12.0,1.0,,,0 days 00:00:30.320000,0 days 00:00:31.793000,0 days 00:00:24.209000,0 days 01:19:06.708000,0 days 01:19:38.501000,0 days 01:20:02.710000,276.0,230.0,245.0,,False,SOFT,15.0,False,Aston Martin,0 days 01:18:36.376000,2022-07-31 13:19:36.754,1,13.0,False,,False,True,86.322
0 days 01:21:29.292000,STR,18,0 days 00:01:26.594000,13.0,1.0,,,0 days 00:00:30.308000,0 days 00:00:31.626000,0 days 00:00:24.660000,0 days 01:20:33.018000,0 days 01:21:04.644000,0 days 01:21:29.304000,,227.0,245.0,293.0,False,SOFT,16.0,False,Aston Martin,0 days 01:20:02.698000,2022-07-31 13:21:03.076,1,13.0,False,,False,True,86.594
0 days 01:26:07.275000,STR,18,0 days 00:01:25.041000,16.0,2.0,,,0 days 00:00:30.423000,0 days 00:00:30.874000,0 days 00:00:23.744000,0 days 01:25:12.669000,0 days 01:25:43.543000,0 days 01:26:07.287000,271.0,233.0,241.0,278.0,True,MEDIUM,3.0,False,Aston Martin,0 days 01:24:42.234000,2022-07-31 13:25:42.612,1,17.0,False,,False,True,85.041
0 days 01:27:33.114000,STR,18,0 days 00:01:25.839000,17.0,2.0,,,0 days 00:00:30.419000,0 days 00:00:30.957000,0 days 00:00:24.463000,0 days 01:26:37.706000,0 days 01:27:08.663000,0 days 01:27:33.126000,276.0,231.0,244.0,276.0,False,MEDIUM,4.0,False,Aston Martin,0 days 01:26:07.275000,2022-07-31 13:27:07.653,1,16.0,False,,False,True,85.839
0 days 01:28:57.617000,STR,18,0 days 00:01:24.503000,18.0,2.0,,,0 days 00:00:30.143000,0 days 00:00:30.675000,0 days 00:00:23.685000,0 days 01:28:03.269000,0 days 01:28:33.944000,0 days 01:28:57.629000,272.0,231.0,239.0,294.0,True,MEDIUM,5.0,False,Aston Martin,0 days 01:27:33.114000,2022-07-31 13:28:33.492,1,15.0,False,,False,True,84.503
0 days 01:30:22.434000,STR,18,0 days 00:01:24.817000,19.0,2.0,,,0 days 00:00:30.277000,0 days 00:00:30.784000,0 days 00:00:23.756000,0 days 01:29:27.906000,0 days 01:29:58.690000,0 days 01:30:22.446000,273.0,232.0,241.0,277.0,False,MEDIUM,6.0,False,Aston Martin,0 days 01:28:57.617000,2022-07-31 13:29:57.995,1,14.0,False,,False,True,84.817
0 days 01:31:47.194000,STR,18,0 days 00:01:24.760000,20.0,2.0,,,0 days 00:00:30.320000,0 days 00:00:30.650000,0 days 00:00:23.790000,0 days 01:30:52.766000,0 days 01:31:23.416000,0 days 01:31:47.206000,275.0,230.0,240.0,278.0,False,MEDIUM,7.0,False,Aston Martin,0 days 01:30:22.434000,2022-07-31 13:31:22.812,1,14.0,False,,False,True,84.76
0 days 01:33:11.574000,STR,18,0 days 00:01:24.380000,21.0,2.0,,,0 days 00:00:30.171000,0 days 00:00:30.542000,0 days 00:00:23.667000,0 days 01:32:17.377000,0 days 01:32:47.919000,0 days 01:33:11.586000,274.0,233.0,242.0,277.0,True,MEDIUM,8.0,False,Aston Martin,0 days 01:31:47.194000,2022-07-31 13:32:47.572,1,14.0,False,,False,True,84.38
0 days 01:34:36.212000,STR,18,0 days 00:01:24.638000,22.0,2.0,,,0 days 00:00:30.162000,0 days 00:00:30.677000,0 days 00:00:23.799000,0 days 01:33:41.748000,0 days 01:34:12.425000,0 days 01:34:36.224000,275.0,233.0,242.0,279.0,False,MEDIUM,9.0,False,Aston Martin,0 days 01:33:11.574000,2022-07-31 13:34:11.952,1,13.0,False,,False,True,84.638
0 days 01:36:00.561000,STR,18,0 days 00:01:24.349000,23.0,2.0,,,0 days 00:00:30.046000,0 days 00:00:30.679000,0 days 00:00:23.624000,0 days 01:35:06.270000,0 days 01:35:36.949000,0 days 01:36:00.573000,,235.0,242.0,278.0,True,MEDIUM,10.0,False,Aston Martin,0 days 01:34:36.212000,2022-07-31 13:35:36.590,1,13.0,False,,False,True,84.349
0 days 01:37:26.015000,STR,18,0 days 00:01:25.454000,24.0,2.0,,,0 days 00:00:29.877000,0 days 00:00:31.273000,0 days 00:00:24.304000,0 days 01:36:30.450000,0 days 01:37:01.723000,0 days 01:37:26.027000,276.0,229.0,247.0,281.0,False,MEDIUM,11.0,False,Aston Martin,0 days 01:36:00.561000,2022-07-31 13:37:00.939,1,13.0,False,,False,True,85.454
0 days 01:38:51.538000,STR,18,0 days 00:01:25.523000,25.0,2.0,,,0 days 00:00:29.996000,0 days 00:00:31.378000,0 days 00:00:24.149000,0 days 01:37:56.023000,0 days 01:38:27.401000,0 days 01:38:51.550000,277.0,230.0,248.0,299.0,False,MEDIUM,12.0,False,Aston Martin,0 days 01:37:26.015000,2022-07-31 13:38:26.393,1,13.0,False,,False,True,85.523
0 days 01:40:17.121000,STR,18,0 days 00:01:25.583000,26.0,2.0,,,0 days 00:00:30.050000,0 days 00:00:31.450000,0 days 00:00:24.083000,0 days 01:39:21.600000,0 days 01:39:53.050000,0 days 01:40:17.133000,,230.0,248.0,297.0,False,MEDIUM,13.0,False,Aston Martin,0 days 01:38:51.538000,2022-07-31 13:39:51.916,1,13.0,False,,False,True,85.583
0 days 01:41:41.829000,STR,18,0 days 00:01:24.708000,27.0,2.0,,,0 days 00:00:29.845000,0 days 00:00:31.004000,0 days 00:00:23.859000,0 days 01:40:46.978000,0 days 01:41:17.982000,0 days 01:41:41.841000,275.0,231.0,241.0,301.0,False,MEDIUM,14.0,False,Aston Martin,0 days 01:40:17.121000,2022-07-31 13:41:17.499,1,11.0,False,,False,True,84.708
0 days 01:43:06.578000,STR,18,0 days 00:01:24.749000,28.0,2.0,,,0 days 00:00:30.207000,0 days 00:00:30.821000,0 days 00:00:23.721000,0 days 01:42:12.048000,0 days 01:42:42.869000,0 days 01:43:06.590000,278.0,234.0,247.0,278.0,False,MEDIUM,15.0,False,Aston Martin,0 days 01:41:41.829000,2022-07-31 13:42:42.207,1,10.0,False,,False,True,84.749
0 days 01:44:30.639000,STR,18,0 days 00:01:24.061000,29.0,2.0,,,0 days 00:00:29.896000,0 days 00:00:30.510000,0 days 00:00:23.655000,0 days 01:43:36.486000,0 days 01:44:06.996000,0 days 01:44:30.651000,273.0,234.0,240.0,297.0,True,MEDIUM,16.0,False,Aston Martin,0 days 01:43:06.578000,2022-07-31 13:44:06.956,1,9.0,False,,False,True,84.061
0 days 01:45:55.738000,STR,18,0 days 00:01:25.099000,30.0,2.0,,,0 days 00:00:30.375000,0 days 00:00:30.705000,0 days 00:00:24.019000,0 days 01:45:01.026000,0 days 01:45:31.731000,0 days 01:45:55.750000,,231.0,240.0,276.0,False,MEDIUM,17.0,False,Aston Martin,0 days 01:44:30.639000,2022-07-31 13:45:31.017,1,9.0,False,,False,True,85.099
0 days 01:47:20.379000,STR,18,0 days 00:01:24.641000,31.0,2.0,,,0 days 00:00:30.179000,0 days 00:00:30.562000,0 days 00:00:23.900000,0 days 01:46:25.929000,0 days 01:46:56.491000,0 days 01:47:20.391000,274.0,232.0,241.0,277.0,False,MEDIUM,18.0,False,Aston Martin,0 days 01:45:55.738000,2022-07-31 13:46:56.116,1,9.0,False,,False,True,84.641
0 days 01:48:45.609000,STR,18,0 days 00:01:25.230000,32.0,2.0,,,0 days 00:00:30.289000,0 days 00:00:30.927000,0 days 00:00:24.014000,0 days 01:47:50.680000,0 days 01:48:21.607000,0 days 01:48:45.621000,266.0,226.0,242.0,,False,MEDIUM,19.0,False,Aston Martin,0 days 01:47:20.379000,2022-07-31 13:48:20.757,1,9.0,False,,False,True,85.23
0 days 01:50:10.307000,STR,18,0 days 00:01:24.698000,33.0,2.0,,,0 days 00:00:30.234000,0 days 00:00:30.595000,0 days 00:00:23.869000,0 days 01:49:15.855000,0 days 01:49:46.450000,0 days 01:50:10.319000,271.0,233.0,241.0,272.0,False,MEDIUM,20.0,False,Aston Martin,0 days 01:48:45.609000,2022-07-31 13:49:45.987,1,9.0,False,,False,True,84.698
0 days 01:51:34.845000,STR,18,0 days 00:01:24.538000,34.0,2.0,,,0 days 00:00:30.138000,0 days 00:00:30.500000,0 days 00:00:23.900000,0 days 01:50:40.457000,0 days 01:51:10.957000,0 days 01:51:34.857000,269.0,232.0,242.0,278.0,False,MEDIUM,21.0,False,Aston Martin,0 days 01:50:10.307000,2022-07-31 13:51:10.685,1,9.0,False,,False,True,84.538
0 days 01:54:24.288000,STR,18,0 days 00:01:24.824000,36.0,2.0,,,0 days 00:00:30.120000,0 days 00:00:30.717000,0 days 00:00:23.987000,0 days 01:53:29.596000,0 days 01:54:00.313000,0 days 01:54:24.300000,273.0,234.0,243.0,280.0,False,MEDIUM,23.0,False,Aston Martin,0 days 01:52:59.464000,2022-07-31 13:53:59.842,1,9.0,False,,False,True,84.824
0 days 01:55:48.948000,STR,18,0 days 00:01:24.660000,37.0,2.0,,,0 days 00:00:30.338000,0 days 00:00:30.731000,0 days 00:00:23.591000,0 days 01:54:54.638000,0 days 01:55:25.369000,0 days 01:55:48.960000,270.0,235.0,243.0,277.0,False,MEDIUM,24.0,False,Aston Martin,0 days 01:54:24.288000,2022-07-31 13:55:24.666,1,9.0,False,,False,True,84.66
0 days 01:57:14.374000,STR,18,0 days 00:01:25.426000,38.0,2.0,,,0 days 00:00:30.437000,0 days 00:00:31.143000,0 days 00:00:23.846000,0 days 01:56:19.397000,0 days 01:56:50.540000,0 days 01:57:14.386000,272.0,229.0,246.0,279.0,False,MEDIUM,25.0,False,Aston Martin,0 days 01:55:48.948000,2022-07-31 13:56:49.326,1,9.0,False,,False,True,85.426
0 days 01:58:39.901000,STR,18,0 days 00:01:25.527000,39.0,2.0,,,0 days 00:00:30.155000,0 days 00:00:31.267000,0 days 00:00:24.105000,0 days 01:57:44.541000,0 days 01:58:15.808000,0 days 01:58:39.913000,,236.0,249.0,293.0,False,MEDIUM,26.0,False,Aston Martin,0 days 01:57:14.374000,2022-07-31 13:58:14.752,1,9.0,False,,False,True,85.527
0 days 02:00:05.582000,STR,18,0 days 00:01:25.681000,40.0,2.0,,,0 days 00:00:30.236000,0 days 00:00:31.221000,0 days 00:00:24.224000,0 days 01:59:10.149000,0 days 01:59:41.370000,0 days 02:00:05.594000,271.0,233.0,246.0,295.0,False,MEDIUM,27.0,False,Aston Martin,0 days 01:58:39.901000,2022-07-31 13:59:40.279,1,9.0,False,,False,True,85.681
0 days 02:02:55.670000,STR,18,0 days 00:01:25.069000,42.0,2.0,,,0 days 00:00:30.055000,0 days 00:00:31.112000,0 days 00:00:23.902000,0 days 02:02:00.668000,0 days 02:02:31.780000,0 days 02:02:55.682000,277.0,235.0,246.0,,False,MEDIUM,29.0,False,Aston Martin,0 days 02:01:30.601000,2022-07-31 14:02:30.979,1,9.0,False,,False,True,85.069
0 days 02:04:20.884000,STR,18,0 days 00:01:25.214000,43.0,2.0,,,0 days 00:00:30.119000,0 days 00:00:31.141000,0 days 00:00:23.954000,0 days 02:03:25.801000,0 days 02:03:56.942000,0 days 02:04:20.896000,279.0,231.0,247.0,292.0,False,MEDIUM,30.0,False,Aston Martin,0 days 02:02:55.670000,2022-07-31 14:03:56.048,1,8.0,False,,False,True,85.214
0 days 02:05:46.043000,STR,18,0 days 00:01:25.159000,44.0,2.0,,,0 days 00:00:29.949000,0 days 00:00:31.186000,0 days 00:00:24.024000,0 days 02:04:50.845000,0 days 02:05:22.031000,0 days 02:05:46.055000,276.0,230.0,241.0,296.0,False,MEDIUM,31.0,False,Aston Martin,0 days 02:04:20.884000,2022-07-31 14:05:21.262,1,8.0,False,,False,True,85.159
0 days 02:07:11.094000,STR,18,0 days 00:01:25.051000,45.0,2.0,,,0 days 00:00:30.268000,0 days 00:00:30.912000,0 days 00:00:23.871000,0 days 02:06:16.323000,0 days 02:06:47.235000,0 days 02:07:11.106000,277.0,229.0,242.0,279.0,False,MEDIUM,32.0,False,Aston Martin,0 days 02:05:46.043000,2022-07-31 14:06:46.421,1,8.0,False,,False,True,85.051
0 days 02:11:55.561000,STR,18,0 days 00:01:25.935000,48.0,3.0,,,0 days 00:00:30.009000,0 days 00:00:31.856000,0 days 00:00:24.070000,0 days 02:10:59.647000,0 days 02:11:31.503000,0 days 02:11:55.573000,268.0,234.0,251.0,299.0,False,SOFT,2.0,False,Aston Martin,0 days 02:10:29.626000,2022-07-31 14:11:30.004,1,12.0,False,,False,True,85.935
0 days 02:13:18.578000,STR,18,0 days 00:01:23.017000,49.0,3.0,,,0 days 00:00:29.388000,0 days 00:00:30.168000,0 days 00:00:23.461000,0 days 02:12:24.961000,0 days 02:12:55.129000,0 days 02:13:18.590000,272.0,234.0,247.0,301.0,True,SOFT,3.0,False,Aston Martin,0 days 02:11:55.561000,2022-07-31 14:12:55.939,1,11.0,False,,False,True,83.017
0 days 02:14:42.277000,STR,18,0 days 00:01:23.699000,50.0,3.0,,,0 days 00:00:29.899000,0 days 00:00:30.655000,0 days 00:00:23.145000,0 days 02:13:48.489000,0 days 02:14:19.144000,0 days 02:14:42.289000,248.0,235.0,249.0,292.0,False,SOFT,4.0,False,Aston Martin,0 days 02:13:18.578000,2022-07-31 14:14:18.956,1,11.0,False,,False,True,83.699
0 days 02:16:04.714000,STR,18,0 days 00:01:22.437000,51.0,3.0,,,0 days 00:00:29.434000,0 days 00:00:29.772000,0 days 00:00:23.231000,0 days 02:15:11.723000,0 days 02:15:41.495000,0 days 02:16:04.726000,271.0,235.0,242.0,291.0,True,SOFT,5.0,False,Aston Martin,0 days 02:14:42.277000,2022-07-31 14:15:42.655,1,11.0,False,,False,True,82.437
0 days 02:17:27.481000,STR,18,0 days 00:01:22.767000,52.0,3.0,,,0 days 00:00:29.867000,0 days 00:00:29.810000,0 days 00:00:23.090000,0 days 02:16:34.593000,0 days 02:17:04.403000,0 days 02:17:27.493000,275.0,237.0,243.0,276.0,False,SOFT,6.0,False,Aston Martin,0 days 02:16:04.714000,2022-07-31 14:17:05.092,1,11.0,False,,False,True,82.767
0 days 02:18:50.321000,STR,18,0 days 00:01:22.840000,53.0,3.0,,,0 days 00:00:29.865000,0 days 00:00:29.888000,0 days 00:00:23.087000,0 days 02:17:57.358000,0 days 02:18:27.246000,0 days 02:18:50.333000,,237.0,242.0,,False,SOFT,7.0,False,Aston Martin,0 days 02:17:27.481000,2022-07-31 14:18:27.859,1,11.0,False,,False,True,82.84
0 days 02:20:13.225000,STR,18,0 days 00:01:22.904000,54.0,3.0,,,0 days 00:00:29.817000,0 days 00:00:29.973000,0 days 00:00:23.114000,0 days 02:19:20.150000,0 days 02:19:50.123000,0 days 02:20:13.237000,274.0,237.0,242.0,277.0,False,SOFT,8.0,False,Aston Martin,0 days 02:18:50.321000,2022-07-31 14:19:50.699,1,11.0,False,,False,True,82.904
0 days 02:21:36.347000,STR,18,0 days 00:01:23.122000,55.0,3.0,,,0 days 00:00:29.863000,0 days 00:00:30.099000,0 days 00:00:23.160000,0 days 02:20:43.100000,0 days 02:21:13.199000,0 days 02:21:36.359000,276.0,237.0,244.0,276.0,False,SOFT,9.0,False,Aston Martin,0 days 02:20:13.225000,2022-07-31 14:21:13.603,1,11.0,False,,False,True,83.122
0 days 02:23:01.875000,STR,18,0 days 00:01:25.528000,56.0,3.0,,,0 days 00:00:29.961000,0 days 00:00:30.738000,0 days 00:00:24.829000,0 days 02:22:06.320000,0 days 02:22:37.058000,0 days 02:23:01.887000,,218.0,249.0,281.0,False,SOFT,10.0,False,Aston Martin,0 days 02:21:36.347000,2022-07-31 14:22:36.725,1,11.0,False,,False,True,85.528
0 days 02:24:25.794000,STR,18,0 days 00:01:23.919000,57.0,3.0,,,0 days 00:00:29.743000,0 days 00:00:30.725000,0 days 00:00:23.451000,0 days 02:23:31.630000,0 days 02:24:02.355000,0 days 02:24:25.806000,279.0,234.0,243.0,295.0,False,SOFT,11.0,False,Aston Martin,0 days 02:23:01.875000,2022-07-31 14:24:02.253,1,11.0,False,,False,True,83.919
0 days 02:25:50.099000,STR,18,0 days 00:01:24.305000,58.0,3.0,,,0 days 00:00:29.987000,0 days 00:00:30.678000,0 days 00:00:23.640000,0 days 02:24:55.793000,0 days 02:25:26.471000,0 days 02:25:50.111000,277.0,234.0,245.0,281.0,False,SOFT,12.0,False,Aston Martin,0 days 02:24:25.794000,2022-07-31 14:25:26.172,1,11.0,False,,False,True,84.305
0 days 02:27:13.427000,STR,18,0 days 00:01:23.328000,59.0,3.0,,,0 days 00:00:29.746000,0 days 00:00:30.074000,0 days 00:00:23.508000,0 days 02:26:19.857000,0 days 02:26:49.931000,0 days 02:27:13.439000,276.0,238.0,244.0,282.0,False,SOFT,13.0,False,Aston Martin,0 days 02:25:50.099000,2022-07-31 14:26:50.477,1,11.0,False,,False,True,83.328
0 days 02:28:37.132000,STR,18,0 days 00:01:23.705000,60.0,3.0,,,0 days 00:00:29.867000,0 days 00:00:30.383000,0 days 00:00:23.455000,0 days 02:27:43.306000,0 days 02:28:13.689000,0 days 02:28:37.144000,279.0,238.0,250.0,281.0,False,SOFT,14.0,False,Aston Martin,0 days 02:27:13.427000,2022-07-31 14:28:13.805,1,11.0,False,,False,True,83.705
0 days 02:30:01.846000,STR,18,0 days 00:01:24.714000,61.0,3.0,,,0 days 00:00:29.895000,0 days 00:00:30.816000,0 days 00:00:24.003000,0 days 02:29:07.039000,0 days 02:29:37.855000,0 days 02:30:01.858000,,235.0,251.0,296.0,False,SOFT,15.0,False,Aston Martin,0 days 02:28:37.132000,2022-07-31 14:29:37.510,1,11.0,False,,False,True,84.714
0 days 02:31:25.130000,STR,18,0 days 00:01:23.284000,62.0,3.0,,,0 days 00:00:29.544000,0 days 00:00:30.252000,0 days 00:00:23.488000,0 days 02:30:31.402000,0 days 02:31:01.654000,0 days 02:31:25.142000,276.0,240.0,244.0,300.0,False,SOFT,16.0,False,Aston Martin,0 days 02:30:01.846000,2022-07-31 14:31:02.224,1,10.0,False,,False,True,83.284
0 days 02:32:50.290000,STR,18,0 days 00:01:25.160000,63.0,3.0,,,0 days 00:00:30.864000,0 days 00:00:30.725000,0 days 00:00:23.571000,0 days 02:31:56.006000,0 days 02:32:26.731000,0 days 02:32:50.302000,,237.0,243.0,279.0,False,SOFT,17.0,False,Aston Martin,0 days 02:31:25.130000,2022-07-31 14:32:25.508,1,10.0,False,,False,True,85.16
0 days 02:34:13.753000,STR,18,0 days 00:01:23.463000,64.0,3.0,,,0 days 00:00:30.010000,0 days 00:00:29.996000,0 days 00:00:23.457000,0 days 02:33:20.312000,0 days 02:33:50.308000,0 days 02:34:13.765000,,235.0,244.0,,False,SOFT,18.0,False,Aston Martin,0 days 02:32:50.290000,2022-07-31 14:33:50.668,1,10.0,False,,False,True,83.463
0 days 02:35:40.852000,STR,18,0 days 00:01:27.099000,65.0,3.0,,,0 days 00:00:29.893000,0 days 00:00:30.604000,0 days 00:00:26.602000,0 days 02:34:43.658000,0 days 02:35:14.262000,0 days 02:35:40.864000,,224.0,247.0,278.0,False,SOFT,19.0,False,Aston Martin,0 days 02:34:13.753000,2022-07-31 14:35:14.131,1,11.0,False,,False,True,87.099
